Acidum benzoicum-DHU Globuli;Arzneispezialitaet;Acidum benzoicum-DHU Globuli;HOM-4859;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38915;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum boricum Dos. - Dilution;Arzneispezialitaet;Acidum boricum Dos. - Dilution;HOM-1049;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35331;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum carbolicum-DHU Dilution;Arzneispezialitaet;Acidum carbolicum-DHU Dilution;HOM-4849;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38915;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum citricum Dos. - Dilution;Arzneispezialitaet;Acidum citricum Dos. - Dilution;HOM-0869;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35310;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum citricum Spagyra Dilutio;Arzneispezialitaet;Acidum citricum Spagyra Dilutio;HOM-2234;Spagyra GmbH & Co KG, Marktplatz 5A, 5082 Groedig, Oesterreich;35621;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum formicicum - DHU - Globuli;Arzneispezialitaet;Acidum formicicum - DHU - Globuli;HOM-4550;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38044;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum formicicum Dos. - Globuli;Arzneispezialitaet;Acidum formicicum Dos. - Globuli;HOM-0691;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35289;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum formicicum Spagyra Globuli;Arzneispezialitaet;Acidum formicicum Spagyra Globuli;638333;Spagyra GmbH & Co KG, Marktplatz 5A, 5082 Groedig, Oesterreich;43245;;;;;;;;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum fumaricum-DHU Globuli;Arzneispezialitaet;Acidum fumaricum-DHU Globuli;HOM-4801;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38910;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum hydrochloricum - DHU - Globuli;Arzneispezialitaet;Acidum hydrochloricum - DHU - Globuli;HOM-3858;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38001;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum hydrochloricum Dos. - Globuli;Arzneispezialitaet;Acidum hydrochloricum Dos. - Globuli;HOM-0685;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35286;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum hydrocyanicum-DHU Dilution;Arzneispezialitaet;Acidum hydrocyanicum-DHU Dilution;HOM-4899;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38915;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum hydrofluoricum - DHU - Dilution;Arzneispezialitaet;Acidum hydrofluoricum - DHU - Dilution;HOM-2962;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37946;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum hydrofluoricum Dos. - Dilution;Arzneispezialitaet;Acidum hydrofluoricum Dos. - Dilution;HOM-1068;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35331;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum hydrofluoricum Remedia Globuli;Arzneispezialitaet;Acidum hydrofluoricum Remedia Globuli;HOM-4672;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;38252;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum isovalerianicum Dos. - Globuli;Arzneispezialitaet;Acidum isovalerianicum Dos. - Globuli;HOM-1247;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35352;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum lacticum - DHU - Globuli;Arzneispezialitaet;Acidum lacticum - DHU - Globuli;HOM-3758;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37995;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum lacticum Dos. - Globuli;Arzneispezialitaet;Acidum lacticum Dos. - Globuli;HOM-0675;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35285;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum lacticum Spagyra Dilutio;Arzneispezialitaet;Acidum lacticum Spagyra Dilutio;HOM-2233;Spagyra GmbH & Co KG, Marktplatz 5A, 5082 Groedig, Oesterreich;35621;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum nitricum - DHU - Globuli;Arzneispezialitaet;Acidum nitricum - DHU - Globuli;HOM-3722;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37994;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum nitricum Dos. - Globuli;Arzneispezialitaet;Acidum nitricum Dos. - Globuli;HOM-0539;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35254;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum nitricum Spagyra Globuli;Arzneispezialitaet;Acidum nitricum Spagyra Globuli;638219;Spagyra GmbH & Co KG, Marktplatz 5A, 5082 Groedig, Oesterreich;43171;;;;;;;;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum oxalicum - DHU - Globuli;Arzneispezialitaet;Acidum oxalicum - DHU - Globuli;HOM-3476;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37960;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum oxalicum Dos. - Globuli;Arzneispezialitaet;Acidum oxalicum Dos. - Globuli;HOM-0557;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35261;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum phosphoricum - DHU - Globuli;Arzneispezialitaet;Acidum phosphoricum - DHU - Globuli;HOM-3654;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37978;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum phosphoricum Remedia Globuli;Arzneispezialitaet;Acidum phosphoricum Remedia Globuli;HOM-4698;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;38253;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum picrinicum - DHU - Dilution;Arzneispezialitaet;Acidum picrinicum - DHU - Dilution;HOM-3512;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37972;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum picrinicum Dos. - Globuli;Arzneispezialitaet;Acidum picrinicum Dos. - Globuli;HOM-0552;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35261;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum salicylicum - DHU - Dilution;Arzneispezialitaet;Acidum salicylicum - DHU - Dilution;HOM-3510;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37972;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum salicylicum Dos. - Dilution;Arzneispezialitaet;Acidum salicylicum Dos. - Dilution;HOM-1048;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35331;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum salicylicum Remedia Globuli;Arzneispezialitaet;Acidum salicylicum Remedia Globuli;HOM-4681;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;38252;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum silicicum - DHU - Dilution;Arzneispezialitaet;Acidum silicicum - DHU - Dilution;HOM-4439;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38036;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum silicicum - DHU - Tabletten;Arzneispezialitaet;Acidum silicicum - DHU - Tabletten;HOM-4557;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38054;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum silicicum (Silicea) D12 Nr.11 Biochemie nach Dr. Schuessler Remedia Globuli;Arzneispezialitaet;Acidum silicicum (Silicea) D12 Nr.11 Biochemie nach Dr. Schuessler Remedia Globuli;636861;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;42472;;;;;;;;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum succinicum-DHU Dilution;Arzneispezialitaet;Acidum succinicum-DHU Dilution;HOM-4911;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38915;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum sulfuricum - DHU - Dilution;Arzneispezialitaet;Acidum sulfuricum - DHU - Dilution;HOM-3508;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37972;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acidum sulfuricum Dos. - Dilution;Arzneispezialitaet;Acidum sulfuricum Dos. - Dilution;HOM-0917;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35310;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acidum sulfuricum Remedia Globuli;Arzneispezialitaet;Acidum sulfuricum Remedia Globuli;HOM-4665;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;38251;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Aclasta 5 mg Infusionsloesung;Arzneispezialitaet;Aclasta 5 mg Infusionsloesung;EU/1/05/308/001-002;Novartis Europharm Ltd, Wimblehurst Road, Horsham -, RH12 5AB West Sussex, Vereinigtes Koenigreich;38457;Zoledronsaeure;M05BA08;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Acnatac 10 mg/g + 0,25 mg/g Gel;Arzneispezialitaet;Acnatac 10 mg/g + 0,25 mg/g Gel;1-31861;MEDA Pharma GmbH, Guglgasse 15, 1110 Wien, Oesterreich;41359;Tretinoin, Clindamycin Phosphat;D10AF51;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Acocynthis - Gastreu R71 - Tropfen;Arzneispezialitaet;Acocynthis - Gastreu R71 - Tropfen;HOM-2736;Dr. Reckeweg & Co GmbH Pharmazeutische Fabrik, Berliner Ring 32, 64625 Bensheim, Deutschland;36987;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Aconitum napellus - DHU - Dilution;Arzneispezialitaet;Aconitum napellus - DHU - Dilution;HOM-3416;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37960;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Aconitum napellus - DHU - Tabletten;Arzneispezialitaet;Aconitum napellus - DHU - Tabletten;HOM-2805;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37910;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Aconitum napellus DOS Globuli;Arzneispezialitaet;Aconitum napellus DOS Globuli;HOM-0693;Magister Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35289;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Aconitum napellus Spagyra Globuli;Arzneispezialitaet;Aconitum napellus Spagyra Globuli;HOM-6350;Spagyra GmbH & Co KG, Marktplatz 5A, 5082 Groedig, Oesterreich;39618;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Acorus calamus Dos. - Dilution;Arzneispezialitaet;Acorus calamus Dos. - Dilution;HOM-0933;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35310;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Acorus calamus Remedia Globuli;Arzneispezialitaet;Acorus calamus Remedia Globuli;HOM-4679;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;38252;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Actaea spicata - DHU - Globuli;Arzneispezialitaet;Actaea spicata - DHU - Globuli;HOM-3460;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37960;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Actaea spicata Dos. - Globuli;Arzneispezialitaet;Actaea spicata Dos. - Globuli;HOM-0439;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35247;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Actelsar HCT 80 mg/12,5 mg Tabletten;Arzneispezialitaet;Actelsar HCT 80 mg/12,5 mg Tabletten;EU/1/13/817/014-028;Actavis Group PTC ehf, Reykjavikurvegur 76-78, 220 Hafnarfjoerdur, Island;41346;Hydrochlorothiazid, Telmisartan;C09DA07;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Actelsar 20 mg Tabletten;Arzneispezialitaet;Actelsar 20 mg Tabletten;1-30434;Actavis Group PTC ehf, Reykjavikurvegur 76-78, 220 Hafnarfjoerdur, Island;40702;Telmisartan;C09CA07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Actelsar 80 mg Tabletten;Arzneispezialitaet;Actelsar 80 mg Tabletten;1-30436;Actavis Group PTC ehf, Reykjavikurvegur 76-78, 220 Hafnarfjoerdur, Island;40702;Telmisartan;C09CA07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Acticam 5 mg/ml Injektionsloesung fuer Hunde und Katzen;Arzneispezialitaet;Acticam 5 mg/ml Injektionsloesung fuer Hunde und Katzen;EU/2/08/088/004;Ecuphar NV, Legeweg 157i, 8020 Oostkamp, Belgien;39827;Meloxicam;QM01AC06;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Acticarp SA 50 mg/ml Injektionsloesung fuer Hunde und Katzen;Arzneispezialitaet;Acticarp SA 50 mg/ml Injektionsloesung fuer Hunde und Katzen;8-01124;Ecuphar NV, Legeweg 157i, 8020 Oostkamp, Belgien;41200;Carprofen;QM01AE91;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Actikerall 5 mg/g + 100 mg/g Loesung zur Anwendung auf der Haut;Arzneispezialitaet;Actikerall 5 mg/g + 100 mg/g Loesung zur Anwendung auf der Haut;1-30732;Almirall Hermal GmbH, Scholtzstrasse 3, 21465 Reinbek, Deutschland;40802;Fluorouracil, Salicylsaeure;L01BC52;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Actilyse - Pulver und Loesungsmittel zur Herstellung einer Injektions- oder Infusionsloesung;Arzneispezialitaet;Actilyse - Pulver und Loesungsmittel zur Herstellung einer Injektions- oder Infusionsloesung;1-24717-P1;Orifarm GmbH, Fixheider Strasse 4, 51381 Leverkusen, Deutschland;42970;Alteplase;B01AD02;0;0;0;;;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;0
Actilyse Cathflo 2 mg - Pulver zur Herstellung einer Injektionsloesung;Arzneispezialitaet;Actilyse Cathflo 2 mg - Pulver zur Herstellung einer Injektionsloesung;2-00380;Boehringer Ingelheim RCV GmbH & Co KG, Dr. Boehringer-Gasse 5-11, 1121 Wien, Oesterreich;40534;Alteplase;B01AD02;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;1
Actiq 1600 Mikrogramm Lutschtablette, gepresst, mit integriertem Applikator zur Anwendung in der Mundhoehle;Arzneispezialitaet;Actiq 1600 Mikrogramm Lutschtablette, gepresst, mit integriertem Applikator zur Anwendung in der Mundhoehle;1-24407;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;37329;Fentanylcitrat;N02AB03;1;0;0;;0;Arzneimittel zur Abgabe gegen besondere aerztliche Verschreibung, Suchtgifte;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Actiq 400 Mikrogramm Lutschtablette, gepresst, mit integriertem Applikator zur Anwendung in der Mundhoehle;Arzneispezialitaet;Actiq 400 Mikrogramm Lutschtablette, gepresst, mit integriertem Applikator zur Anwendung in der Mundhoehle;1-24403;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;37329;Fentanylcitrat;N02AB03;1;0;0;;0;Arzneimittel zur Abgabe gegen besondere aerztliche Verschreibung, Suchtgifte;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Actiq 800 Mikrogramm Lutschtablette, gepresst, mit integriertem Applikator zur Anwendung in der Mundhoehle;Arzneispezialitaet;Actiq 800 Mikrogramm Lutschtablette, gepresst, mit integriertem Applikator zur Anwendung in der Mundhoehle;1-24405;Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande;37329;Fentanylcitrat;N02AB03;1;0;0;;0;Arzneimittel zur Abgabe gegen besondere aerztliche Verschreibung, Suchtgifte;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Activelle 1 mg/0,5 mg Filmtabletten;Arzneispezialitaet;Activelle 1 mg/0,5 mg Filmtabletten;1-22699;Novo Nordisk Pharma GmbH, DC Tower, Donau-City-Strasse 7, 1220 Wien, Oesterreich;36031;Estradiol, Norethisteron Acetat;G03FA01;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Activir Duo 50 mg/g + 10 mg/g Creme;Arzneispezialitaet;Activir Duo 50 mg/g + 10 mg/g Creme;1-28984;GSK-Gebro Consumer Healthcare GmbH, Bahnhofbichl 13, 6391 Fieberbrunn, Oesterreich;40218;Aciclovir, Hydrocortison;D06BB53;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
